,Disease,Gene1,Gene2,IAP,Synergy_score,Gene1_expression,Gene2_expression,wilcox_pvalue,specificity_pvalue,sensitivity_R
3203,brca,PSMD9,FLT3LG,IFNGscore,0.100357394228029,Low,High,0.431117318989173,0.676470588235294,0.454356502622779
3204,brca,PSMD9,GPRC5B,IFNGscore,-0.137507539209635,High,High,0.77061392130336,0.300353356890459,1.14569229097906
3205,brca,PSMD9,HHLA2,IFNGscore,0.223258224382179,High,High,0.817374450932221,0.521613832853026,0.52810824809227
3206,brca,PSMD9,HLA-DPA1,IFNGscore,-0.0203292503888179,Low,Low,0.976009633396513,0.632107023411371,0.668535893504076
3208,brca,PSMD9,ICOSLG,IFNGscore,-0.227980484952137,High,Low,0.548952293159797,0.0409638554216867,0.616723193941448
3209,brca,PSMD9,IDO1,IFNGscore,-0.0492295614722142,High,Low,0.317736887994274,0.327556325823224,0.561064734644783
3210,brca,PSMD9,IL13RA2,IFNGscore,0.12685652836534,High,Low,0.789693888468959,0.583126550868486,1.15658807198766
3211,brca,PSMD9,IL34,IFNGscore,0.211990629410137,High,High,0.641558064937471,0.345454545454545,1.06209550332279
3213,brca,PSMD9,LAG3,IFNGscore,0.0591121042369249,Low,High,0.704336599073441,0.298360655737705,0.424427674252667
3214,brca,PSMD9,NCR3,IFNGscore,0.0323298686180824,Low,High,0.719695165515599,0.831649831649832,1.99229899363678
3215,brca,PSMD9,NT5E,IFNGscore,0.397821187849097,High,High,0.538167125969846,0.0977272727272727,0.487510014975835
3216,brca,PSMD9,PDCD1,IFNGscore,0.033018759175943,Low,High,0.397007223942208,0.685483870967742,1.16062217833968
3217,brca,PSMD9,PDCD1LG2,IFNGscore,0.0953158732206245,High,High,0.335901027077498,0.534090909090909,0.439851032869413
3218,brca,PSMD9,PVR,IFNGscore,0.180469980549229,High,Low,0.4834413988019,0.397727272727273,0.640059532576808
3220,brca,PSMD9,RINL,IFNGscore,0.268887235909438,High,Low,0.935736280642756,0.259090909090909,0.750291165220508
3221,brca,PSMD9,ROPN1,IFNGscore,0.117051294015648,High,Low,0.979959117650209,0.781990521327014,1.31767868327896
3222,brca,PSMD9,ROPN1B,IFNGscore,0.302877778270393,High,Low,0.353515546316333,0.319188191881919,0.45976751442738
3223,brca,PSMD9,SAMD8,IFNGscore,-0.308801355539909,Low,Low,0.299677159205597,0.0501392757660167,0.392904368520204
3224,brca,PSMD9,SCAMP5,IFNGscore,0.251753370739169,High,Low,0.447364879046934,0.286363636363636,0.654578785050903
3225,brca,PSMD9,SESTD1,IFNGscore,0.517831043501103,Low,Low,0.764228217764177,0.0652631578947368,0.661637396775737
3226,brca,PSMD9,SIRPA,IFNGscore,-0.22499933318684,Low,Low,0.418064201951511,0.225,0.542868691989766
3227,brca,PSMD9,SLC7A1,IFNGscore,-0.282188886406809,High,Low,0.794392130952064,0.0640176600441501,0.70752873534494
3228,brca,PSMD9,TLR3,IFNGscore,0.132485199664752,High,High,0.0910118433338248,0.608108108108108,0.797667370609925
3230,brca,PSMD9,TNFRSF13B,IFNGscore,0.142021388963657,High,High,0.814808720691074,0.461363636363636,0.723277599845212
3231,brca,PSMD9,TNFRSF17,IFNGscore,-0.0421870306131186,Low,Low,0.328206958386658,0.566718995290424,0.766050445220369
3232,brca,PSMD9,TNFRSF18,IFNGscore,0.214247152263996,Low,High,1,0.660130718954248,0.773794472703572
3233,brca,PSMD9,TNFRSF4,IFNGscore,0.543221450969768,Low,High,0.0314319521064069,0.0451612903225806,0.413433683283722
3234,brca,PSMD9,TNFRSF9,IFNGscore,0.122080325738611,High,High,0.438945655233177,0.488636363636364,0.54989765633378
3237,brca,PSMD9,TNFSF9,IFNGscore,0.197066714055132,High,High,0.695175687104741,0.495867768595041,0.660387234709292
3238,brca,PSMD9,TYK2,IFNGscore,-0.173518967405085,High,Low,0.097998143462271,0.449355432780847,0.575492010173134
3239,brca,PSMD9,USP6NL,IFNGscore,-0.0961446125422452,Low,Low,0.951411550692843,0.35933147632312,2.335650822957
3240,brca,PSMD9,VAMP2,IFNGscore,-0.0766574617654301,High,High,0.753277781949686,0.591966173361522,1.60788979854415
3241,brca,PSMD9,VPS39,IFNGscore,0.0941464233254932,Low,High,0.89827509951349,0.814352574102964,1.52795299902136
3243,brca,PVR,SIRPA,IFNGscore,0.144558858268921,Low,High,0.207599773535197,0.579606440071556,1.0832224462768
3244,brca,PVR,SLC7A1,IFNGscore,0.149512518830252,Low,High,0.555652943512517,0.483870967741935,0.79207799052794
3245,brca,PVR,TLR3,IFNGscore,-0.0363491244729363,Low,Low,0.835750834931409,0.753899480069324,1.31278629985834
3246,brca,PVR,TNF,IFNGscore,0.503407104811184,Low,High,0.0594980467103229,0.141396933560477,0.47462799327456
3247,brca,PVR,TNFRSF13B,IFNGscore,0.0824774182731449,Low,High,0.424429039350294,0.581967213114754,1.04933608127
3248,brca,PVR,TNFRSF17,IFNGscore,0.0669004443429169,Low,High,0.331135543462236,0.699499165275459,1.50717561240987
3249,brca,PVR,TNFRSF18,IFNGscore,0.381660258823935,Low,High,0.408755750414079,0.403050108932462,0.398437798315285
3251,brca,PVR,TNFRSF9,IFNGscore,0.107081510416019,Low,High,0.0551207912527253,0.520491803278688,0.323139848217823
3252,brca,PVR,TNFSF18,IFNGscore,0.235860889215317,Low,High,0.14095518974918,0.524137931034483,0.598189252155186
3260,brca,RBCK1,CD274,IFNGscore,-0.0919858424713684,Low,Low,0.26444853407569,0.586138613861386,0.703204217974135
3261,brca,RBCK1,CD276,IFNGscore,0.398529522399631,High,Low,0.122574029913011,0.197594501718213,0.345983421563663
3266,brca,RBCK1,CELSR3,IFNGscore,-0.141343018256316,Low,Low,0.476706763420991,0.4,0.608578744655079
3267,brca,RBCK1,CSF1,IFNGscore,0.345850223863043,High,High,0.178976853899455,0.335051546391753,0.34926750395124
3268,brca,RBCK1,CSF1R,IFNGscore,0.413140448662659,High,High,0.0229703142612013,0.171821305841924,0.180852865307842
3269,brca,RBCK1,CSF2,IFNGscore,0.21560205207682,High,High,0.293690066639472,0.601374570446735,0.68935772205444
3270,brca,RBCK1,CSF3,IFNGscore,0.244366263044176,High,High,0.731722972327012,0.542955326460481,0.487207444388166
3271,brca,RBCK1,CTLA4,IFNGscore,0.125270376675428,High,High,0.342036910457963,0.783505154639175,0.795779122313944
3272,brca,RBCK1,NCR3LG1,IFNGscore,-0.212967014341218,Low,High,0.832090246182254,0.196039603960396,0.580616282480207
3273,brca,RBCK1,FAM3C,IFNGscore,-0.290119892674764,Low,Low,0.120808376796091,0.0574257425742574,0.443097602767767
3274,brca,RBCK1,FLT3,IFNGscore,0.398719737174701,High,High,0.00841932287608088,0.216363636363636,0.230957134947583
3276,brca,RBCK1,GPRC5B,IFNGscore,0.343445960408975,High,Low,0.208860347761754,0.347079037800687,0.421819202446746
3277,brca,RBCK1,HHLA2,IFNGscore,0.368956702475833,High,High,0.028211493260847,0.262886597938144,0.337215310755252
3279,brca,RBCK1,ICOS,IFNGscore,0.103812697040283,High,High,0.319283056125161,0.836769759450172,1.2476236794692
3280,brca,RBCK1,ICOSLG,IFNGscore,0.320158083947418,High,High,0.829075245658904,0.388316151202749,0.465424382094293
3282,brca,RBCK1,IL13RA2,IFNGscore,0.581738161962169,High,Low,0.00968157174769543,0.013745704467354,0.31354333464983
3283,brca,RBCK1,IL34,IFNGscore,0.327466082860213,High,High,0.471743745309104,0.371134020618557,0.421671010418204
3284,brca,RBCK1,KLRG2,IFNGscore,0.123375616228899,High,Low,0.290055442892654,0.790378006872852,1.37108044156679
3285,brca,RBCK1,LAG3,IFNGscore,-0.0531808768550335,High,Low,0.41320252665423,0.258785942492013,0.430940182674233
3288,brca,RBCK1,PDCD1,IFNGscore,-0.0740679973297889,High,Low,0.0377703273072108,0.088785046728972,0.281909653201872
3290,brca,RBCK1,PVR,IFNGscore,0.420991426110036,High,Low,0.0421521372568248,0.161512027491409,0.411066523094125
3291,brca,RBCK1,RINL,IFNGscore,0.239881767794813,High,High,0.915944346683899,0.560137457044674,0.705013109343565
3293,brca,RBCK1,ROPN1B,IFNGscore,-0.290119892674764,Low,High,0.277185724433393,0.135238095238095,0.426963061543624
3298,brca,RBCK1,SLC7A1,IFNGscore,-0.253975675340719,Low,Low,0.13879173842361,0.108167770419426,0.264143649861627
3299,brca,RBCK1,TLR3,IFNGscore,0.46545047529139,High,High,0.108650207721415,0.168918918918919,0.167986640364965
3300,brca,RBCK1,TNF,IFNGscore,0.638369835129818,High,High,0.0047952047952048,0.0340715502555366,0.1708894436128
3306,brca,RBCK1,TNFSF18,IFNGscore,0.402476283029281,High,High,0.0954512979280781,0.190721649484536,0.27484376635627
3307,brca,RBCK1,TNFSF4,IFNGscore,0.580975788459011,High,High,0.0231412157683087,0.0337423312883436,0.326296845587914
3308,brca,RBCK1,TNFSF9,IFNGscore,0.153447594719122,High,High,0.466813316762144,0.72680412371134,1.13580911184673
3309,brca,RBCK1,TYK2,IFNGscore,0.546639836083724,High,High,0.0449969945217008,0.0240549828178694,0.195231816255637
3310,brca,RBCK1,USP6NL,IFNGscore,0.237789968049512,High,High,0.316045910489191,0.561855670103093,0.747405110272794
3311,brca,RBCK1,VAMP2,IFNGscore,0.154320001136593,High,High,0.475811009344174,0.725085910652921,1.06135855218448
3312,brca,RBCK1,VPS39,IFNGscore,0.493596159847468,High,High,0.0381331123040565,0.0530421216848674,0.235924694597428
3313,brca,RBCK1,VTCN1,IFNGscore,-0.118439397580597,Low,Low,0.832752252458808,0.485148514851485,0.673035369322968
3316,brca,RINL,CCL4L2,IFNGscore,-0.0714046747985132,High,Low,0.351216681553088,0.375838926174497,0.493492558849184
3319,brca,RINL,CD276,IFNGscore,0.324174742588997,High,Low,0.772401938987153,0.393305439330544,0.428254818999207
3320,brca,RINL,CD28,IFNGscore,-0.0282179350749004,High,Low,0.336211354216847,0.610909090909091,1.02880577451763
3322,brca,RINL,CD80,IFNGscore,-0.0498983355585489,High,Low,0.0908649661817355,0.333928571428571,0.380880726309016
3323,brca,RINL,CD86,IFNGscore,-0.0968420450961975,High,Low,0.0482486220961341,0.0621761658031088,0.293595537203944
3324,brca,RINL,CELSR3,IFNGscore,0.315823789788696,High,High,0.935764795620766,0.401673640167364,0.568894464720345
3325,brca,RINL,CSF1,IFNGscore,0.259507597772052,High,High,0.124649859943978,0.489539748953975,0.843293011927638
3327,brca,RINL,CSF2,IFNGscore,0.0528010108784296,High,High,0.176788406341124,0.807531380753138,3.06502881024335
3328,brca,RINL,CSF3,IFNGscore,0.455923850327637,High,High,0.10074514116874,0.169456066945607,0.422565314473337
3329,brca,RINL,CTLA4,IFNGscore,0.0272429168049917,Low,High,0.745341614906832,0.774350649350649,1.6104452918788
3331,brca,RINL,FAM3C,IFNGscore,0.258266336211622,High,Low,0.644298838669215,0.489539748953975,0.623277080019377
3333,brca,RINL,FLT3LG,IFNGscore,-0.0627806754324265,High,Low,0.638898056418575,0.504918032786885,0.587340759448331
3334,brca,RINL,GPRC5B,IFNGscore,0.14589296540722,High,Low,0.408755750414079,0.669456066945607,0.906539675624061
3335,brca,RINL,HHLA2,IFNGscore,-0.121997520888327,Low,Low,0.356046393338726,0.440456769983687,0.737509769988034
3338,brca,RINL,ICOSLG,IFNGscore,0.19096774170719,High,High,0.792371086404592,0.577405857740586,0.895376899893874
3339,brca,RINL,IDO1,IFNGscore,0.0178029517482114,High,High,0.49364361129067,0.866108786610879,7.6198824330527
3344,brca,RINL,NCR3,IFNGscore,-0.0299911922175887,High,Low,0.305740326126384,0.556896551724138,0.80060246975642
3346,brca,RINL,PDCD1,IFNGscore,-0.0163368706518265,High,Low,0.544626955020647,0.763239875389408,1.1964737748984
3348,brca,RINL,PVR,IFNGscore,0.0262180448678505,High,Low,0.839160839160839,0.849372384937239,15.076707444093
3350,brca,RINL,ROPN1B,IFNGscore,0.556042386027507,High,Low,0.187124510248084,0.0606694560669456,0.383891257353736
3352,brca,RINL,SCAMP5,IFNGscore,-0.102474313089698,Low,High,0.943787226156324,0.420560747663551,1.41943783982692
3355,brca,RINL,SLC7A1,IFNGscore,-0.298359037524336,Low,Low,0.0859116066263462,0.0573951434878587,0.400616432617934
3356,brca,RINL,TLR3,IFNGscore,0.480403014393911,High,High,0.0207671585380564,0.142259414225941,0.468772248053904
3358,brca,RINL,TNFRSF13B,IFNGscore,-0.0371447305865943,High,Low,0.500120865426878,0.595588235294118,0.588188178165733
3359,brca,RINL,TNFRSF17,IFNGscore,-0.0096622174169807,High,Low,0.442840793495537,0.918367346938776,2.63402211798594
3361,brca,RINL,TNFRSF4,IFNGscore,-0.074504807182694,High,Low,0.353913652486286,0.685499058380414,0.585400832950823
3372,brca,ROPN1,VSIR,IFNGscore,0.284070728844189,Low,High,0.182316135876507,0.401263823064771,0.53624814836351
3373,brca,ROPN1,CCL4L2,IFNGscore,0.344998337389851,Low,High,0.0830639948287007,0.262243285939968,0.596862398840863
3374,brca,ROPN1,CD27,IFNGscore,0.407819098675415,Low,High,0.0147722246793454,0.12480252764613,0.361974833339271
3375,brca,ROPN1,CD274,IFNGscore,0.195102076388326,Low,High,0.0675701110483719,0.60347551342812,0.802217051501115
3376,brca,ROPN1,CD276,IFNGscore,-0.428018374967775,High,High,0.137915019417833,0.0506756756756757,0.375034678218319
3377,brca,ROPN1,CD28,IFNGscore,0.223627235036227,Low,High,0.262163973834454,0.530805687203792,0.563667002223307
3378,brca,ROPN1,CD70,IFNGscore,0.126354811538885,Low,High,0.45360291601966,0.76303317535545,1.98614717503112
3380,brca,ROPN1,CD86,IFNGscore,0.0864785296875408,Low,High,0.290196078431373,0.835703001579779,1.2684033432147
3381,brca,ROPN1,CELSR3,IFNGscore,0.294836664170588,Low,High,0.540630434970845,0.375987361769352,0.431016786685254
3382,brca,ROPN1,CSF1,IFNGscore,-0.0939470528296634,Low,Low,0.14883654687671,0.421947449768161,0.909672750626655
3384,brca,ROPN1,CSF2,IFNGscore,0.278713158688523,Low,High,0.205825682377234,0.415481832543444,0.570952877321422
3385,brca,ROPN1,CSF3,IFNGscore,0.200479656485062,Low,High,0.455556488702502,0.58609794628752,0.629049920405813
3386,brca,ROPN1,CTLA4,IFNGscore,0.0839901826328494,Low,High,0.319256639622772,0.846761453396525,1.57210990061511
3388,brca,ROPN1,FAM3C,IFNGscore,-0.357380691490906,High,High,0.0708789004212426,0.04642166344294,0.412439881998281
3389,brca,ROPN1,FLT3,IFNGscore,0.296503738899224,Low,High,0.238002912419388,0.371248025276461,0.46895099847547
3390,brca,ROPN1,FLT3LG,IFNGscore,0.12246164490115,High,High,0.887853119460769,0.604575163398693,0.788574067316342
3391,brca,ROPN1,GPRC5B,IFNGscore,0.282325815566677,Low,Low,0.363869803084658,0.415708812260536,0.423691696909596
3392,brca,ROPN1,HHLA2,IFNGscore,0.454686267860993,Low,High,0.00444829280821712,0.0726698262243286,0.257179665690287
3393,brca,ROPN1,HLA-DPA1,IFNGscore,0.0413162504789797,Low,High,0.820080504291031,0.909952606635071,0.998807942489783
3394,brca,ROPN1,ICOS,IFNGscore,0.0779377514779438,Low,High,0.484483937115516,0.862559241706161,0.74120891388087
3395,brca,ROPN1,ICOSLG,IFNGscore,-0.364918214549509,High,Low,0.0477487871590716,0.0444874274661509,0.434789358261319
3396,brca,ROPN1,IDO1,IFNGscore,0.0413162504789797,Low,High,0.497549019607843,0.909952606635071,1.48240255047321
3397,brca,ROPN1,IL13RA2,IFNGscore,0.268499659196141,Low,Low,0.257157411394652,0.447077409162717,0.4819786927038
3398,brca,ROPN1,IL34,IFNGscore,-0.208934195285824,High,Low,0.411119838543281,0.237911025145068,0.533465574051781
3399,brca,ROPN1,KLRG2,IFNGscore,-0.242943535795052,High,Low,0.249152638581927,0.187620889748549,0.427596125651769
3400,brca,ROPN1,LAG3,IFNGscore,0.0627709423548266,Low,High,0.207430340557276,0.879936808846761,0.718092372095167
3401,brca,ROPN1,NCR3,IFNGscore,0.344625084812436,Low,High,0.049072908515633,0.263823064770932,0.424930103379639
3402,brca,ROPN1,NT5E,IFNGscore,0.312742211414906,Low,High,0.0752216653481373,0.334913112164297,0.499728250933375
3403,brca,ROPN1,PDCD1,IFNGscore,0.0784435872662655,Low,High,0.227267774178529,0.862559241706161,1.63995821188549
3404,brca,ROPN1,PDCD1LG2,IFNGscore,0.0818727918014354,Low,High,0.153383458646617,0.856240126382307,2.19594163239586
3405,brca,ROPN1,PVR,IFNGscore,-0.15192167955206,High,High,0.836028524970684,0.47682119205298,0.933320287836745
3406,brca,ROPN1,SAMD8,IFNGscore,-0.0980325680652285,High,High,0.33118496150849,0.595744680851064,1.44684696394896
3407,brca,ROPN1,SCAMP5,IFNGscore,-0.250543600528784,High,High,0.72089901232294,0.177949709864603,0.48342271691831
3408,brca,ROPN1,SESTD1,IFNGscore,-0.237957921630375,High,Low,0.20413472627257,0.199226305609284,0.508953968521054
3409,brca,ROPN1,SIRPA,IFNGscore,0.388444246057596,Low,High,0.0567876091511873,0.162717219589258,0.382860649679423
3410,brca,ROPN1,SLC7A1,IFNGscore,0.396705686122885,Low,High,0.318135795424052,0.145339652448657,0.439052986857651
3412,brca,ROPN1,TNF,IFNGscore,-0.0865707695302768,High,Low,0.395846361691765,0.640232108317215,0.718393495874579
3413,brca,ROPN1,TNFRSF13B,IFNGscore,0.130387920268317,Low,High,0.277317728710918,0.758293838862559,1.08768310875717
3414,brca,ROPN1,TNFRSF17,IFNGscore,0.0679365314617995,Low,High,0.186209536862384,0.876777251184834,1.8049703634201
3415,brca,ROPN1,TNFRSF18,IFNGscore,0.468100301690593,Low,High,0.0855688603268546,0.291938997821351,0.288029736461475
3416,brca,ROPN1,TNFRSF4,IFNGscore,0.447063036254034,Low,High,0.250075452322366,0.183870967741935,0.437097894225257
3417,brca,ROPN1,TNFRSF9,IFNGscore,0.0968451392599539,Low,High,0.689473684210526,0.824644549763033,1.03205985887242
3419,brca,ROPN1,TNFSF4,IFNGscore,0.56410202475841,Low,High,0.0252667139623661,0.0383435582822086,0.247039297908182
3422,brca,ROPN1,USP6NL,IFNGscore,0.396705686122885,Low,High,0.525494592635685,0.145339652448657,0.427132580550901
3423,brca,ROPN1,VAMP2,IFNGscore,0.372902305085482,Low,Low,0.306597351918592,0.203791469194313,0.47113457446411
3424,brca,ROPN1,VPS39,IFNGscore,-0.277462006239283,High,Low,0.399828237414969,0.11605415860735,0.500791555640087
3425,brca,ROPN1,VTCN1,IFNGscore,0.304405954583238,Low,Low,0.531557004172413,0.405825242718447,0.446279384616497
3427,brca,ROPN1B,VSIR,IFNGscore,0.478121966120372,Low,High,0.00365166309438755,0.0940959409594096,0.310391970975117
3428,brca,ROPN1B,CCL4L2,IFNGscore,0.564865056496296,Low,High,0.00200687722561461,0.0239852398523985,0.373861818096185
3429,brca,ROPN1B,CD27,IFNGscore,0.361509683203757,Low,High,0.00730332618877511,0.226937269372694,0.43509938018558
3430,brca,ROPN1B,CD274,IFNGscore,0.195102076388326,Low,High,0.0576588628762542,0.507380073800738,0.753570697663664
3431,brca,ROPN1B,CD276,IFNGscore,-0.385876914475882,High,High,0.0870496376089411,0.0861486486486486,0.334897440105958
3432,brca,ROPN1B,CD28,IFNGscore,0.204209241006499,Low,High,0.105638427619852,0.485239852398524,0.619620413877952
3433,brca,ROPN1B,CD70,IFNGscore,0.0674650851790859,Low,High,0.223172599606594,0.86038961038961,4.02639559826666
3434,brca,ROPN1B,CD80,IFNGscore,0.08878598936028,Low,High,0.0973461321287408,0.750922509225092,2.06541914973275
3435,brca,ROPN1B,CD86,IFNGscore,0.105702190135218,Low,High,0.163590795169743,0.738007380073801,0.669076793340749
3436,brca,ROPN1B,CELSR3,IFNGscore,0.231600259634211,Low,High,0.553916862735819,0.437269372693727,0.55303234057742
3438,brca,ROPN1B,CSF1R,IFNGscore,0.388187168890371,Low,High,0.261437908496732,0.199261992619926,0.532483025084613
3439,brca,ROPN1B,CSF2,IFNGscore,0.340843430143343,Low,High,0.0994903266070314,0.265682656826568,0.512904189985499
3440,brca,ROPN1B,CSF3,IFNGscore,-0.179301747860172,High,Low,0.746431176373204,0.459047619047619,0.479849963477011
3441,brca,ROPN1B,CTLA4,IFNGscore,0.106056615032165,Low,High,0.189336978810663,0.732472324723247,0.718270068886936
3442,brca,ROPN1B,NCR3LG1,IFNGscore,0.164223155115423,Low,Low,0.106047192186919,0.608856088560886,0.98274682836929
3443,brca,ROPN1B,FAM3C,IFNGscore,-0.264825657138003,High,High,0.0535633498523255,0.192380952380952,0.571970652173059
3444,brca,ROPN1B,FLT3,IFNGscore,0.341658284833277,Low,High,0.0829089449529278,0.290909090909091,0.482197620347106
3445,brca,ROPN1B,FLT3LG,IFNGscore,-0.0627806754324266,High,Low,0.420300434246463,0.777142857142857,0.736954257576493
3446,brca,ROPN1B,GPRC5B,IFNGscore,0.505224695022265,Low,Low,0.188245667376102,0.0627306273062731,0.434025992741961
3447,brca,ROPN1B,HHLA2,IFNGscore,0.311603157976874,Low,High,0.00917331811672204,0.305475504322767,0.418260037258732
3448,brca,ROPN1B,HLA-DPA1,IFNGscore,0.107914177609506,Low,High,0.0500270283552017,0.723247232472325,0.400855602542469
3449,brca,ROPN1B,ICOS,IFNGscore,0.104934656036224,Low,High,0.065892002734108,0.738007380073801,0.340423799304203
3450,brca,ROPN1B,ICOSLG,IFNGscore,-0.181951550546111,High,Low,0.198388941028905,0.455238095238095,0.680310937956821
3451,brca,ROPN1B,IDO1,IFNGscore,0.0736944830191943,Low,High,0.121775025799794,0.791512915129151,0.535303356922162
3452,brca,ROPN1B,IL13RA2,IFNGscore,-0.462374829014509,High,High,0.0305315215127958,0.020952380952381,0.433595222845199
3453,brca,ROPN1B,IL34,IFNGscore,-0.32959766564267,High,Low,0.172521644090013,0.0819047619047619,0.52781240623161
3455,brca,ROPN1B,LAG3,IFNGscore,0.0923761827960596,Low,High,0.0133488802219452,0.747232472324723,0.863957679423719
3456,brca,ROPN1B,NCR3,IFNGscore,0.227677985743043,Low,High,0.00730332618877511,0.440959409594096,0.517991549233365
3457,brca,ROPN1B,NT5E,IFNGscore,-0.125206680908606,High,Low,0.328703982087561,0.601904761904762,1.28806321855524
3458,brca,ROPN1B,PDCD1,IFNGscore,0.0784435872662655,Low,High,0.218181818181818,0.776752767527675,0.444121708244286
3459,brca,ROPN1B,PDCD1LG2,IFNGscore,0.103989909488756,Low,High,0.0616541353383459,0.738007380073801,1.35083282675536
3460,brca,ROPN1B,PVR,IFNGscore,-0.182645798715181,High,Low,0.234660147151404,0.453333333333333,0.544550488197517
3462,brca,ROPN1B,SAMD8,IFNGscore,-0.265822455704253,High,High,0.255862130054812,0.19047619047619,0.531193073660366
3464,brca,ROPN1B,SESTD1,IFNGscore,-0.364984781787771,High,Low,0.503065689558779,0.0552380952380952,0.511205995864468
3465,brca,ROPN1B,SIRPA,IFNGscore,0.650419767104744,Low,High,0.0816830548875635,0.00922509225092251,0.436702134101103
3466,brca,ROPN1B,SLC7A1,IFNGscore,-0.248460701965787,High,High,0.867040788239224,0.247619047619048,0.522082140484734
3467,brca,ROPN1B,TLR3,IFNGscore,0.548118946551911,Low,High,0.0145768833849329,0.0658783783783784,0.344256730319458
3468,brca,ROPN1B,TNF,IFNGscore,0.40916143783495,Low,High,0.363636363636364,0.226575809199319,0.544475731139783
3469,brca,ROPN1B,TNFRSF13B,IFNGscore,0.192735736617087,Low,High,0.101101512866219,0.516605166051661,0.615499361249195
3470,brca,ROPN1B,TNFRSF17,IFNGscore,0.0665283552945579,Low,High,0.097880447725649,0.798892988929889,1.55784580870056
3471,brca,ROPN1B,TNFRSF18,IFNGscore,0.694290673071021,Low,High,0.0131943137679892,0.00871459694989107,0.243364741360413
3472,brca,ROPN1B,TNFRSF4,IFNGscore,0.257286347083454,Low,High,0.510365550671214,0.519354838709677,0.624776340964157
3473,brca,ROPN1B,TNFRSF9,IFNGscore,0.103465453114391,Low,High,0.153029632905794,0.739852398523985,1.38257655340803
3474,brca,ROPN1B,TNFSF18,IFNGscore,0.314494086833225,Low,High,0.245161487905744,0.336206896551724,0.398735409568987
3475,brca,ROPN1B,TNFSF4,IFNGscore,0.323332461551116,Low,High,0.23079088094568,0.469325153374233,0.62195898385575
3476,brca,ROPN1B,TNFSF9,IFNGscore,0.50551473673838,Low,High,0.170324850972522,0.0743801652892562,0.421925595231709
3478,brca,ROPN1B,USP6NL,IFNGscore,0.171574795201866,Low,High,0.750902728785811,0.575645756457565,0.894087174486379
3479,brca,ROPN1B,VAMP2,IFNGscore,0.672728264138825,Low,Low,0.0631428143540659,0.00738007380073801,0.499863388316171
3480,brca,ROPN1B,VPS39,IFNGscore,-0.227802917193185,High,Low,0.403374194580941,0.32,0.81761931408268
3481,brca,ROPN1B,VTCN1,IFNGscore,0.292023037196194,Low,Low,0.558941703071012,0.425242718446602,0.460861053273341
3483,brca,SAMD8,VSIR,IFNGscore,-0.0409883140617838,Low,Low,1,0.692488262910798,1.3729667214206
3484,brca,SAMD8,CCL4L2,IFNGscore,0.0532959040828056,High,High,0.893790742841759,0.783681214421252,0.670836088030426
3485,brca,SAMD8,CD27,IFNGscore,0.0935107996446523,High,High,0.507876024903889,0.707779886148008,0.43174845288346
3486,brca,SAMD8,CD274,IFNGscore,0.0248907400834356,Low,High,0.656053511705685,0.786496350364963,1.57787748749582
3487,brca,SAMD8,CD276,IFNGscore,-0.0687827666740494,High,High,0.804356058403416,0.810810810810811,1.03592255616434
3488,brca,SAMD8,CD28,IFNGscore,0.0437529968579078,Low,High,0.682384145669918,0.767605633802817,1.87761268031936
3490,brca,SAMD8,CD80,IFNGscore,0,High,Low,1,0.869070208728653,Inf
3491,brca,SAMD8,CD86,IFNGscore,-0.0114327619552973,Low,Low,0.960098929762447,0.830742659758204,3.74319089942659
3492,brca,SAMD8,CELSR3,IFNGscore,0.0308209393714703,High,Low,0.750100742051206,0.81404174573055,5.89314011023701
3493,brca,SAMD8,CSF1,IFNGscore,-0.0241469564720923,High,Low,0.43704571362831,0.867078825347759,1.45656826568399
3494,brca,SAMD8,CSF1R,IFNGscore,-0.0241469564720923,High,Low,0.738470614710236,0.728618421052632,1.63911993884269
3495,brca,SAMD8,CSF2,IFNGscore,-0.101262202145631,Low,Low,0.204432228980036,0.438967136150235,1.0330828767025
3496,brca,SAMD8,CSF3,IFNGscore,-0.149347229681389,Low,Low,0.124928777024643,0.361742424242424,0.674590134501477
3497,brca,SAMD8,CTLA4,IFNGscore,0.0463813892560578,High,High,0.909510829503426,0.791271347248577,0.69479164298406
3498,brca,SAMD8,NCR3LG1,IFNGscore,-0.301346716599347,High,Low,0.292122262745215,0.0497512437810945,0.399618658904456
3501,brca,SAMD8,FLT3LG,IFNGscore,-0.170703148800858,Low,Low,0.110285764389241,0.220657276995305,0.36496719759445
3502,brca,SAMD8,GPRC5B,IFNGscore,-0.100918765716412,Low,High,0.414355406144408,0.438967136150235,0.648671854417804
3503,brca,SAMD8,HHLA2,IFNGscore,-0.0389779305626342,Low,Low,0.280723548469197,0.833605220228385,3.1804566793856
3504,brca,SAMD8,HLA-DPA1,IFNGscore,-0.0205677524846697,High,Low,0.752058083952618,0.627090301003345,0.702340601173869
3505,brca,SAMD8,ICOS,IFNGscore,0.0483141982507636,High,High,0.841888912003329,0.789373814041746,0.598047412885347
3506,brca,SAMD8,ICOSLG,IFNGscore,-0.0614607221813423,Low,High,0.79903436552454,0.624413145539906,1.43153724065029
3507,brca,SAMD8,IDO1,IFNGscore,-0.077783064599209,Low,Low,0.350724710040113,0.546948356807512,0.303501965397347
3509,brca,SAMD8,IL34,IFNGscore,-0.254954605204699,Low,High,0.967849487973327,0.0892018779342723,1.38340976961553
